sample_id,domain,complexity,condition,l0_norm,l2_norm,reconstruction_error,gini_coefficient,total_energy,run_id
temp_189,temporal,3,hallucination,174,66.13154602050781,87.68919372558594,0.3041032643938679,656.4862406253815,20251228_210046
temp_190,temporal,2,fact,482,97.3194580078125,112.68209075927734,0.254917482631839,1848.1683485507965,20251228_210046
temp_190,temporal,2,hallucination,475,98.6927490234375,113.9801254272461,0.25331159748104004,1856.2603044509888,20251228_210046
temp_191,temporal,4,fact,284,77.6740951538086,94.11666870117188,0.2705736123472151,1029.5733773708344,20251228_210046
temp_191,temporal,4,hallucination,188,66.00859069824219,99.82878875732422,0.29151819604186335,699.3393715620041,20251228_210046
temp_192,temporal,2,fact,908,146.76182556152344,151.69761657714844,0.2702831961280785,3865.1794167757034,20251228_210046
temp_192,temporal,2,hallucination,953,149.6704864501953,159.91128540039062,0.25877087815304556,4097.884508609772,20251228_210046
temp_193,temporal,3,fact,166,65.91608428955078,92.94403839111328,0.30954186794546246,663.8030768632889,20251228_210046
temp_193,temporal,3,hallucination,165,69.14387512207031,94.26971435546875,0.3204405996153423,672.2833369970322,20251228_210046
temp_194,temporal,2,fact,558,101.81141662597656,123.10649871826172,0.24449126322765324,2138.820692539215,20251228_210046
temp_194,temporal,2,hallucination,510,95.65098571777344,120.7792739868164,0.2422415694914768,1933.4566042423248,20251228_210046
temp_195,temporal,4,fact,159,62.168609619140625,86.92423248291016,0.29619482244576734,596.3720899820328,20251228_210046
temp_195,temporal,4,hallucination,151,54.60651779174805,93.64599609375,0.26785654502812717,541.1019978523254,20251228_210046
temp_196,temporal,3,fact,160,49.92618942260742,94.05725860595703,0.24821464815710326,535.9305902719498,20251228_210046
temp_196,temporal,3,hallucination,132,52.15475082397461,92.6687240600586,0.2755866877515949,486.6020076274872,20251228_210046
temp_197,temporal,3,fact,177,71.64398193359375,89.10708618164062,0.3197603797097197,713.2776466608047,20251228_210046
temp_197,temporal,3,hallucination,242,73.09355926513672,91.74028778076172,0.2784847290532311,901.199850320816,20251228_210046
temp_198,temporal,2,fact,844,146.91152954101562,155.0946044921875,0.2657819314432812,3659.7208178043365,20251228_210046
temp_198,temporal,2,hallucination,820,144.61749267578125,154.32237243652344,0.26739061622986826,3549.0628114938736,20251228_210046
temp_199,temporal,4,fact,663,114.87692260742188,135.80691528320312,0.25263398553004635,2589.507897257805,20251228_210046
temp_199,temporal,4,hallucination,586,104.40760040283203,125.3245849609375,0.24655171475241588,2228.1772750616074,20251228_210046
temp_200,temporal,2,fact,1398,199.19769287109375,234.68617248535156,0.27634997147112905,6443.410015583038,20251228_210046
temp_200,temporal,2,hallucination,1280,186.38038635253906,214.44003295898438,0.27174040637401187,5768.35387134552,20251228_210046
temp_201,temporal,3,fact,140,52.826805114746094,84.05931091308594,0.28238638093133583,500.29015827178955,20251228_210046
temp_201,temporal,3,hallucination,199,59.20094680786133,87.57405090332031,0.2523624817455403,698.9187693595886,20251228_210046
temp_202,temporal,2,fact,588,104.83360290527344,133.0684051513672,0.24139296198374982,2297.6812241077423,20251228_210046
temp_202,temporal,2,hallucination,582,102.68014526367188,130.00442504882812,0.23851655111793235,2241.525910973549,20251228_210046
temp_203,temporal,4,fact,698,118.7563705444336,132.2108917236328,0.24963372386354554,2746.705976486206,20251228_210046
temp_203,temporal,4,hallucination,774,124.10008239746094,134.865966796875,0.24907516834466237,3070.669030070305,20251228_210046
temp_204,temporal,3,fact,149,58.14358901977539,85.5932846069336,0.28060444405900853,574.0749863386154,20251228_210046
temp_204,temporal,3,hallucination,128,53.299842834472656,84.98233795166016,0.2946028647877956,483.05986988544464,20251228_210046
temp_205,temporal,3,fact,150,52.70175552368164,87.88139343261719,0.272239709261644,521.4579535722733,20251228_210046
temp_205,temporal,3,hallucination,192,57.702003479003906,90.4263916015625,0.2494323622370047,651.8525153398514,20251228_210046
temp_206,temporal,2,fact,252,65.9216537475586,97.91031646728516,0.2317380538963496,879.7175397872925,20251228_210046
temp_206,temporal,2,hallucination,258,67.4826889038086,98.91845703125,0.227058749012939,912.5774046182632,20251228_210046
temp_207,temporal,4,fact,705,117.56648254394531,131.17996215820312,0.25042125855973874,2680.42780148983,20251228_210046
temp_207,temporal,4,hallucination,599,106.01891326904297,122.95352172851562,0.2434752601659127,2274.3075664043427,20251228_210046
temp_208,temporal,2,fact,1290,193.6488494873047,221.98182678222656,0.2775354025863712,6115.70318710804,20251228_210046
temp_208,temporal,2,hallucination,1285,191.80441284179688,216.44955444335938,0.27716342897676816,6033.133102059364,20251228_210046
temp_209,temporal,3,fact,167,62.23094940185547,79.75149536132812,0.2896458345557864,632.6442114114761,20251228_210046
temp_209,temporal,3,hallucination,130,60.525482177734375,79.93395233154297,0.3089956558426785,518.6926311254501,20251228_210046
temp_210,temporal,2,fact,778,127.77466583251953,119.62822723388672,0.257309750477289,3064.936041712761,20251228_210046
temp_210,temporal,2,hallucination,744,124.28404235839844,117.32160186767578,0.2537130854252154,2932.247988462448,20251228_210046
temp_211,temporal,4,fact,213,61.50697708129883,85.98221588134766,0.25632820405832457,737.6721910238266,20251228_210046
temp_211,temporal,4,hallucination,205,62.63385772705078,85.53924560546875,0.26825279890820397,729.0150533914566,20251228_210046
temp_212,temporal,3,fact,121,57.33280944824219,86.64524841308594,0.3218655110488271,472.3280075788498,20251228_210046
temp_212,temporal,3,hallucination,160,64.2880859375,83.62483215332031,0.31336642460518216,609.8568133115768,20251228_210046
temp_213,temporal,3,fact,228,63.7274055480957,88.05823516845703,0.25091194722971877,804.7796705961227,20251228_210046
temp_213,temporal,3,hallucination,189,61.16860580444336,83.15470886230469,0.2696992220474097,683.0381677150726,20251228_210046
temp_214,temporal,2,fact,746,117.29820251464844,113.32129669189453,0.24353025532827344,2816.3804074525833,20251228_210046
temp_214,temporal,2,hallucination,752,116.22932434082031,111.84616088867188,0.2431330134041616,2810.258381485939,20251228_210046
temp_215,temporal,4,fact,722,118.12364959716797,135.87045288085938,0.24009084115590884,2820.582179069519,20251228_210046
temp_215,temporal,4,hallucination,700,119.2463150024414,135.61505126953125,0.24562118826501522,2735.6471688747406,20251228_210046
temp_216,temporal,2,fact,769,129.0931396484375,142.22714233398438,0.25409671785182586,3133.080764889717,20251228_210046
temp_216,temporal,2,hallucination,1061,161.75367736816406,180.03466796875,0.2667782819624467,4577.875876426697,20251228_210046
temp_217,temporal,3,fact,186,65.50083923339844,85.71916198730469,0.2821853869881339,690.3254749774933,20251228_210046
temp_217,temporal,3,hallucination,243,72.19041442871094,88.09618377685547,0.2741673587942135,866.7062849998474,20251228_210046
temp_218,temporal,2,fact,518,103.13153076171875,110.43726348876953,0.25182154765605147,1995.1938656568527,20251228_210046
temp_218,temporal,2,hallucination,524,102.84640502929688,109.42302703857422,0.2549233868589147,1994.8783717155457,20251228_210046
temp_219,temporal,4,fact,257,77.85739135742188,87.17947387695312,0.27846008663043387,944.5263396501541,20251228_210046
temp_219,temporal,4,hallucination,150,57.655601501464844,87.27755737304688,0.29144889006635366,564.6677598953247,20251228_210046
temp_220,temporal,3,fact,169,57.23501205444336,85.92162322998047,0.2687241337355557,593.8357878923416,20251228_210046
temp_220,temporal,3,hallucination,157,51.411922454833984,88.09860229492188,0.2541140227163956,531.7270895242691,20251228_210046
temp_221,temporal,3,fact,195,64.00980377197266,95.33438110351562,0.2722987544169364,704.1079593896866,20251228_210046
temp_221,temporal,3,hallucination,176,58.755435943603516,86.35863494873047,0.26787606802441344,655.8672088384628,20251228_210046
temp_222,temporal,2,fact,613,110.62472534179688,117.93901062011719,0.24978649198868363,2375.8860545158386,20251228_210046
temp_222,temporal,2,hallucination,605,109.52799224853516,117.27819061279297,0.24535584567762236,2351.660517334938,20251228_210046
temp_223,temporal,4,fact,676,120.71973419189453,141.27444458007812,0.25409680368181675,2723.8533650636673,20251228_210046
temp_223,temporal,4,hallucination,648,117.1993637084961,133.17044067382812,0.2544068329971807,2542.9851561784744,20251228_210046
temp_224,temporal,2,fact,1173,178.11367797851562,191.57809448242188,0.273112703248084,5375.943873643875,20251228_210046
temp_224,temporal,2,hallucination,1054,165.348388671875,178.4417724609375,0.2698062145330604,4740.958256721497,20251228_210046
temp_225,temporal,3,fact,188,59.149478912353516,85.66631317138672,0.2572729738186008,692.4298874139786,20251228_210046
temp_225,temporal,3,hallucination,188,67.35911560058594,87.70999145507812,0.29726822110931983,693.3522983789444,20251228_210046
temp_226,temporal,2,fact,551,99.07429504394531,104.45410919189453,0.2356317947755313,2063.4706448316574,20251228_210046
temp_226,temporal,2,hallucination,571,100.65022277832031,104.95478057861328,0.23780885217087988,2126.938852071762,20251228_210046
temp_227,temporal,4,fact,627,112.68013000488281,128.18252563476562,0.25035458045895687,2447.1193103790283,20251228_210046
temp_227,temporal,4,hallucination,453,94.9416275024414,118.89618682861328,0.24401410299010906,1744.2644201517105,20251228_210046
temp_228,temporal,3,fact,192,57.59450149536133,90.27720642089844,0.2485723362628387,655.6107798814774,20251228_210046
temp_228,temporal,3,hallucination,165,59.093475341796875,91.04920959472656,0.274139013558635,606.4916344881058,20251228_210046
temp_229,temporal,3,fact,208,67.29164123535156,85.1909408569336,0.27406152650512094,770.0349988937378,20251228_210046
temp_229,temporal,3,hallucination,159,65.51237487792969,84.91849517822266,0.3164230843365483,606.0234431028366,20251228_210046
temp_230,temporal,2,fact,478,92.95832061767578,109.89064025878906,0.23820473703488232,1798.1478496789932,20251228_210046
temp_230,temporal,2,hallucination,467,91.607666015625,110.57477569580078,0.2389045314813676,1748.0277720689774,20251228_210046
temp_231,temporal,4,fact,285,72.08336639404297,106.01768493652344,0.24802879718711002,1064.9487820863724,20251228_210046
temp_231,temporal,4,hallucination,280,71.98851776123047,105.1927490234375,0.24166478200709407,1048.2583546638489,20251228_210046
temp_232,temporal,2,fact,1295,192.16180419921875,231.83827209472656,0.2798997373393304,6015.158398151398,20251228_210046
temp_232,temporal,2,hallucination,883,138.5979461669922,153.22695922851562,0.24765879454699347,3722.4088706970215,20251228_210046
temp_233,temporal,3,fact,176,58.97509002685547,82.8170166015625,0.26718380220134863,627.3216388225555,20251228_210046
temp_233,temporal,3,hallucination,202,63.87038040161133,85.36382293701172,0.24481792819629478,720.7215596437454,20251228_210046
temp_234,temporal,2,fact,555,103.80990600585938,115.34373474121094,0.24606772719736503,2142.0032168626785,20251228_210046
temp_234,temporal,2,hallucination,577,106.23946380615234,116.55926513671875,0.24773789825664405,2234.3346852064133,20251228_210046
temp_235,temporal,4,fact,358,78.4958267211914,108.33094024658203,0.23738635471454628,1306.879473567009,20251228_210046
temp_235,temporal,4,hallucination,300,72.07205963134766,104.07575988769531,0.24372448173944905,1084.127722978592,20251228_210046
temp_236,temporal,3,fact,178,58.12892150878906,93.05104064941406,0.25770028993072636,643.591710805893,20251228_210046
temp_236,temporal,3,hallucination,223,67.33424377441406,93.58525085449219,0.2558820752791915,791.3135750293732,20251228_210046
temp_237,temporal,3,fact,259,72.74828338623047,88.1994857788086,0.27234208091282497,902.4373009204865,20251228_210046
temp_237,temporal,3,hallucination,135,58.42900466918945,89.97305297851562,0.31427856429713175,520.888431429863,20251228_210046
temp_238,temporal,2,fact,543,106.77175903320312,111.46031951904297,0.25649852738183077,2151.3279765844345,20251228_210046
temp_238,temporal,2,hallucination,571,108.8531265258789,112.1617431640625,0.25805507162680663,2234.7851952314377,20251228_210046
temp_239,temporal,4,fact,379,80.30818176269531,111.51899719238281,0.2340754211043361,1372.6168755292892,20251228_210046
temp_239,temporal,4,hallucination,355,77.03511047363281,108.8837890625,0.24071936637743008,1257.609073638916,20251228_210046
temp_240,temporal,2,fact,868,148.93392944335938,160.25296020507812,0.27582151108924036,3827.5296639204025,20251228_210046
temp_240,temporal,2,hallucination,1054,166.9658966064453,187.85108947753906,0.27169702424857967,4735.522906541824,20251228_210046
temp_241,temporal,3,fact,146,56.88419723510742,88.89823913574219,0.282463324219389,543.1568613052368,20251228_210046
temp_241,temporal,3,hallucination,162,61.931880950927734,85.82403564453125,0.28723824697717193,578.4159951210022,20251228_210046
temp_242,temporal,2,fact,800,127.90533447265625,127.5666275024414,0.24617376448636197,3149.899908185005,20251228_210046
temp_242,temporal,2,hallucination,769,125.60783386230469,125.56269073486328,0.24309709653060607,3032.72652053833,20251228_210046
temp_243,temporal,4,fact,262,67.11332702636719,97.70854949951172,0.25445287672711214,938.0670876502991,20251228_210046
temp_243,temporal,4,hallucination,279,66.60388946533203,98.05586242675781,0.24328773746169663,988.5097864866257,20251228_210046
temp_244,temporal,3,fact,230,66.45735168457031,98.48832702636719,0.2637118012641797,808.7361836433411,20251228_210046
temp_244,temporal,3,hallucination,182,58.989463806152344,92.30205535888672,0.2537991295939781,658.3534324169159,20251228_210046
temp_245,temporal,3,fact,257,75.73992156982422,92.19593048095703,0.27386583513923246,922.286813378334,20251228_210046
temp_245,temporal,3,hallucination,156,63.199676513671875,89.59534454345703,0.30802525270431547,592.3466855287552,20251228_210046
temp_246,temporal,2,fact,412,87.13096618652344,107.26653289794922,0.237877265527088,1552.3677479028702,20251228_210046
temp_246,temporal,2,hallucination,374,75.46306610107422,97.90760803222656,0.22082986519384362,1337.8719676733017,20251228_210046
temp_247,temporal,4,fact,345,79.32384490966797,113.12081909179688,0.2382689115822163,1269.5869014263153,20251228_210046
temp_247,temporal,4,hallucination,293,71.98479461669922,105.83837890625,0.23931648805377614,1048.0734578371048,20251228_210046
temp_248,temporal,2,fact,975,156.3072509765625,160.044189453125,0.2703017067559268,4199.415223240852,20251228_210046
temp_248,temporal,2,hallucination,990,159.92083740234375,162.44671630859375,0.2714919581641835,4330.026676654816,20251228_210046
temp_249,temporal,3,fact,180,64.56256866455078,90.9888687133789,0.28268848811090264,665.3959983587265,20251228_210046
