sample_id,domain,complexity,condition,l0_norm,sphericity,elongation,shape_class,eigenvalue_entropy,dimensionality,misalignment_angle,lambda_1,lambda_2,lambda_3,run_id
adv_085,adversarial,9,hallucination,569,0.9299486875534058,0.9519124031066895,Spherical,6.0884748,352.260409884563,76.30230593206304,0.010189761407673359,0.009233321063220501,0.008812151849269867,20251228_220922
adv_086,adversarial,8,fact,280,0.8187555074691772,0.9137352705001831,Triaxial,5.442388,187.25243881548278,72.61781674092866,0.020851658657193184,0.017409300431609154,0.01397812832146883,20251228_220922
adv_086,adversarial,8,hallucination,361,0.8688711524009705,0.965302050113678,Triaxial,5.688365,233.87887080567145,76.17967493831995,0.018847113475203514,0.017561890184879303,0.01422838307917118,20251228_220922
adv_087,adversarial,9,fact,1301,0.8697906732559204,0.9482387900352478,Triaxial,6.7301154,632.7633387844131,89.0201438506849,0.0064705051481723785,0.005817998666316271,0.0048951683565974236,20251228_220922
adv_087,adversarial,9,hallucination,779,0.7300947308540344,0.7782219052314758,Triaxial,6.357456,453.1123577213507,82.93189024264507,0.010984872467815876,0.006652760319411755,0.0058553582057356834,20251228_220922
adv_088,adversarial,8,fact,331,0.7525771856307983,0.8174309730529785,Triaxial,5.5911226,212.22101823280465,70.08433994049341,0.022514233365654945,0.015043863095343113,0.0127514423802495,20251228_220922
adv_088,adversarial,8,hallucination,188,0.7218421101570129,0.8062219023704529,Triaxial,5.0175524,109.71904056516573,63.003871332565325,0.04374079406261444,0.0284312441945076,0.022791404277086258,20251228_220922
adv_089,adversarial,9,fact,522,0.7652972340583801,0.7947369813919067,Triaxial,6.015268,325.97523468224324,76.54243594955247,0.01463401224464178,0.009242941625416279,0.008570846170186996,20251228_220922
adv_089,adversarial,9,hallucination,893,0.8432890772819519,0.8728902339935303,Triaxial,6.447024,482.7636570959742,77.99919155174683,0.008914155885577202,0.006792028434574604,0.0063391816802322865,20251228_220922
adv_090,adversarial,8,fact,1035,0.6890164017677307,0.7682573795318604,Triaxial,6.552013,506.8464107681047,82.21336448639373,0.013351740315556526,0.007880455814301968,0.006338653154671192,20251228_220922
adv_090,adversarial,8,hallucination,1128,0.7174609303474426,0.8195050358772278,Triaxial,6.6070137,530.8832509420466,83.91800396165519,0.012108559720218182,0.008131968788802624,0.0062328833155334,20251228_220922
adv_091,adversarial,9,fact,688,0.9481602907180786,0.9635897874832153,Spherical,6.238736,405.06193115506835,80.03777692792418,0.008247723802924156,0.007658055983483791,0.007414769381284714,20251228_220922
adv_091,adversarial,9,hallucination,618,0.7912418842315674,0.8161221146583557,Triaxial,6.1922445,401.45117761023226,78.06598489501023,0.010038154199719429,0.006685965694487095,0.006284524220973253,20251228_220922
adv_092,adversarial,8,fact,302,0.7929065227508545,0.8171631693840027,Triaxial,5.5576134,223.940910909834,79.97535762432533,0.015235626138746738,0.010173676535487175,0.009578650817275047,20251228_220922
adv_092,adversarial,8,hallucination,433,0.8115605115890503,0.8325002193450928,Triaxial,5.855416,287.41289371298825,76.21763340657161,0.013217471539974213,0.00916045531630516,0.008705428801476955,20251228_220922
adv_093,adversarial,9,fact,911,0.8192858695983887,0.877238392829895,Triaxial,6.4688015,499.42864608480426,73.21859800887815,0.008423752151429653,0.006482474040240049,0.005654269363731146,20251228_220922
adv_093,adversarial,9,hallucination,674,0.8944689035415649,0.9167961478233337,Triaxial,6.255272,425.9313710602277,82.03303818822694,0.007452787831425667,0.00626418087631464,0.005962786264717579,20251228_220922
adv_094,adversarial,8,fact,957,0.8444690704345703,0.9121937155723572,Triaxial,6.4983983,510.8493951592594,72.72318870842145,0.007636357564479113,0.006354193668812513,0.005445700604468584,20251228_220922
adv_094,adversarial,8,hallucination,910,0.850665271282196,0.9302181601524353,Triaxial,6.4647045,495.460700017787,73.18563479337783,0.008037139661610126,0.006954583805054426,0.005815926473587751,20251228_220922
adv_095,adversarial,9,fact,892,0.7764711380004883,0.9813547134399414,Triaxial,6.449345,478.8974774236269,85.12658336149715,0.010343906469643116,0.009961772710084915,0.006236419081687927,20251228_220922
adv_095,adversarial,9,hallucination,648,0.8150995373725891,0.8806524276733398,Triaxial,6.201596,391.49062863333376,76.03540042747102,0.010892273858189583,0.008447488769888878,0.00723668746650219,20251228_220922
adv_096,adversarial,8,fact,411,0.7801135182380676,0.8299267888069153,Triaxial,5.806963,270.6131970628057,80.9047332057634,0.016584835946559906,0.011423276737332344,0.010093149729073048,20251228_220922
adv_096,adversarial,8,hallucination,709,0.9022719860076904,0.9767119288444519,Spherical,6.290771,431.32884733544296,88.01033857556813,0.008645222522318363,0.008247250691056252,0.007038030307739973,20251228_220922
adv_097,adversarial,9,fact,162,0.8122632503509521,0.9037564992904663,Triaxial,4.8472404,94.05851126406758,63.23674564806378,0.04008554667234421,0.03274090215563774,0.026447301730513573,20251228_220922
adv_097,adversarial,9,hallucination,870,0.8888631463050842,0.9349991083145142,Triaxial,6.442547,496.0216810694903,73.99724061416548,0.0068351468071341515,0.0059754448011517525,0.005400297697633505,20251228_220922
adv_098,adversarial,8,fact,874,0.8416101932525635,0.9079132676124573,Triaxial,6.433137,475.36992037226884,86.01615288328382,0.00989569816738367,0.008157088421285152,0.007009200286120176,20251228_220922
adv_098,adversarial,8,hallucination,835,0.7252982258796692,0.7676525115966797,Triaxial,6.4156394,475.906382169305,81.74312073994548,0.010990435257554054,0.0064765578135848045,0.005781601648777723,20251228_220922
adv_099,adversarial,9,fact,622,0.7975565195083618,0.9615721702575684,Triaxial,6.1645255,377.586800215149,85.0929105301036,0.010779306292533875,0.009966772980988026,0.006856678053736687,20251228_220922
adv_099,adversarial,9,hallucination,1198,0.9538458585739136,0.9782423377037048,Spherical,6.667552,596.9570987089695,78.88868850975564,0.006058393977582455,0.005797628313302994,0.005512060131877661,20251228_220922
adv_100,adversarial,8,fact,692,0.8654263615608215,0.9295688271522522,Triaxial,6.2675014,426.3255413765571,78.30090120343915,0.008019362576305866,0.006929517257958651,0.006006205454468727,20251228_220922
adv_100,adversarial,8,hallucination,723,0.8710365295410156,0.9187714457511902,Triaxial,6.3023653,439.8901286904059,77.36798183318557,0.007810517214238644,0.0065931775607168674,0.005925876088440418,20251228_220922
adv_101,adversarial,9,fact,740,0.6405011415481567,0.8964366316795349,Triaxial,6.2847204,386.1279940369141,79.31694320466907,0.017353001981973648,0.01394485030323267,0.007118925917893648,20251228_220922
adv_101,adversarial,9,hallucination,401,0.8937454223632812,0.948640763759613,Triaxial,5.799844,274.3305600816849,80.91691246903778,0.013011389411985874,0.011709201149642467,0.010393248870968819,20251228_220922
adv_102,adversarial,8,fact,651,0.8162034153938293,0.9070594310760498,Triaxial,6.1560297,344.1959450574931,80.8413014219827,0.01640593633055687,0.0134980957955122,0.010929438285529613,20251228_220922
adv_102,adversarial,8,hallucination,713,0.6777121424674988,0.8405396342277527,Triaxial,6.2575116,391.7760928829174,80.35386234262111,0.015227152034640312,0.010758087038993835,0.006993735674768686,20251228_220922
adv_103,adversarial,9,fact,795,0.5875733494758606,0.6839405298233032,Triaxial,6.3406396,403.298375860305,75.7854991653834,0.019364938139915466,0.00905842799693346,0.006685599219053984,20251228_220922
adv_103,adversarial,9,hallucination,721,0.5368306636810303,0.6243215799331665,Triaxial,6.278437,390.35501743794646,73.78020811193709,0.019870806485414505,0.00774519145488739,0.005726512521505356,20251228_220922
adv_104,adversarial,8,fact,401,0.6997964978218079,0.9218588471412659,Triaxial,5.7658763,245.80877878150417,79.90785085656579,0.021051736548542976,0.017890263348817825,0.010309352539479733,20251228_220922
adv_104,adversarial,8,hallucination,358,0.6693398952484131,0.6866219639778137,Triaxial,5.675239,229.897833193518,67.22953552630524,0.02398294024169445,0.01130675058811903,0.010744738392531872,20251228_220922
adv_105,adversarial,9,fact,770,0.7830041646957397,0.8662847280502319,Triaxial,6.336795,442.4409794341468,72.72255432825465,0.010306155309081078,0.007734245155006647,0.0063186571933329105,20251228_220922
adv_105,adversarial,9,hallucination,539,0.7971374988555908,0.9194364547729492,Triaxial,6.0521946,344.5785578824768,75.51859785764088,0.011609806679189205,0.009814505465328693,0.007377199362963438,20251228_220922
adv_106,adversarial,8,fact,860,0.8920894861221313,0.9594032764434814,Triaxial,6.4332705,489.8768987771773,88.75948890804007,0.007090037688612938,0.0065260580740869045,0.0056424206122756,20251228_220922
adv_106,adversarial,8,hallucination,1375,0.8890587687492371,0.949434220790863,Triaxial,6.7375154,612.3219980263914,88.84425556027163,0.007712934166193008,0.006952633615583181,0.006096499040722847,20251228_220922
adv_107,adversarial,9,fact,620,0.8075335621833801,0.8146526217460632,Triaxial,6.117285,319.73415459285667,78.735043426427,0.020472925156354904,0.013587038032710552,0.013350607827305794,20251228_220922
adv_107,adversarial,9,hallucination,613,0.9303753972053528,0.947641134262085,Spherical,6.158127,375.20267126093825,79.82993769266768,0.011218254454433918,0.010074259713292122,0.009710503742098808,20251228_220922
adv_108,adversarial,8,fact,273,0.7101272344589233,0.8857690095901489,Triaxial,5.399801,172.8867158041458,74.23189120596815,0.02609688602387905,0.020475270226597786,0.013160156086087227,20251228_220922
adv_108,adversarial,8,hallucination,421,0.9250209331512451,0.9578547477722168,Spherical,5.8238807,273.42494814403557,76.75889289458905,0.014194955118000507,0.01302366890013218,0.012146107852458954,20251228_220922
adv_109,adversarial,9,fact,930,0.7609794735908508,0.8667406439781189,Triaxial,6.4761157,482.8540070052058,82.56593760266774,0.012211241759359837,0.009173564612865448,0.007071405183523893,20251228_220922
adv_109,adversarial,9,hallucination,675,0.811465859413147,0.9613911509513855,Triaxial,6.234248,400.626745551261,89.70407567250815,0.010828094556927681,0.010008115321397781,0.007130049634724855,20251228_220922
adv_110,adversarial,8,fact,1227,0.8728401064872742,0.9062740802764893,Triaxial,6.675168,600.7784879934759,80.46950218599632,0.006219846662133932,0.00510856369510293,0.004738589283078909,20251228_220922
adv_110,adversarial,8,hallucination,318,0.6464200019836426,0.7046919465065002,Triaxial,5.5629554,208.6297417898214,70.21821944580645,0.02436414733529091,0.012099008075892925,0.01018077228218317,20251228_220922
adv_111,adversarial,9,fact,312,0.6402930021286011,0.7931323051452637,Triaxial,5.5348635,196.86171070684136,68.32826377069384,0.027378028258681297,0.017222391441464424,0.011224310845136642,20251228_220922
adv_111,adversarial,9,hallucination,359,0.6563189029693604,0.7664983868598938,Triaxial,5.680744,235.96550037306454,72.13344382197323,0.021382415667176247,0.012562590651214123,0.009210571646690369,20251228_220922
adv_112,adversarial,8,fact,980,0.666999340057373,0.8039703369140625,Triaxial,6.495527,473.98901225197295,79.66846447119349,0.014682970009744167,0.009490606375038624,0.006532278843224049,20251228_220922
adv_112,adversarial,8,hallucination,345,0.5104243159294128,0.7707334160804749,Triaxial,5.59978,188.6746363630071,68.77354126418511,0.03528371453285217,0.020959584042429924,0.0091925710439682,20251228_220922
adv_113,adversarial,9,fact,605,0.6747954487800598,0.830466091632843,Triaxial,6.131635,353.62884121321076,80.09776984041078,0.015840744599699974,0.010924948379397392,0.007213066332042217,20251228_220922
adv_113,adversarial,9,hallucination,701,0.6373377442359924,0.6854378581047058,Triaxial,6.246041,386.2569720308394,77.44873538944186,0.017066961154341698,0.008018487133085728,0.00693258922547102,20251228_220922
adv_114,adversarial,8,fact,745,0.6058023571968079,0.6653613448143005,Triaxial,6.3025475,405.13200746588757,77.76807970825217,0.017540646716952324,0.0077653443440794945,0.006437355652451515,20251228_220922
adv_114,adversarial,8,hallucination,426,0.8249837160110474,0.8422470688819885,Triaxial,5.8579125,293.27448701777064,79.0763145916556,0.011757957749068737,0.008340861648321152,0.008002444170415401,20251228_220922
adv_115,adversarial,9,fact,714,0.8669288754463196,0.915884792804718,Triaxial,6.3067565,447.49824622228243,76.70623490373053,0.007245994638651609,0.0060782660730183125,0.005445840302854776,20251228_220922
adv_115,adversarial,9,hallucination,581,0.6454858183860779,0.714121401309967,Triaxial,6.129676,366.48394389024094,72.62280480569484,0.015855582430958748,0.00808586273342371,0.0066062589175999165,20251228_220922
adv_116,adversarial,8,fact,407,0.728710949420929,0.763234555721283,Triaxial,5.785595,253.41384967668202,79.06083656964596,0.020929621532559395,0.012192070484161377,0.01111404038965702,20251228_220922
adv_116,adversarial,8,hallucination,448,0.6673790216445923,0.7098706364631653,Triaxial,5.8708644,270.9545324332749,76.69827420205674,0.022242922335863113,0.011208571493625641,0.009906881488859653,20251228_220922
adv_117,adversarial,9,fact,574,0.6507834196090698,0.8501476049423218,Triaxial,6.066393,309.36741416666024,77.49138576626048,0.02117265947163105,0.015302557498216629,0.008967024274170399,20251228_220922
adv_117,adversarial,9,hallucination,701,0.7014294862747192,0.8933672904968262,Triaxial,6.245784,383.8110048223564,82.13021008765723,0.015355831943452358,0.01225556805729866,0.007555120158940554,20251228_220922
adv_118,adversarial,8,fact,487,0.5436202883720398,0.8710383176803589,Oblate,5.937834,278.85175535042487,76.56242199135626,0.023199478164315224,0.017601625993847847,0.0068559804931283,20251228_220922
adv_118,adversarial,8,hallucination,736,0.570942759513855,0.7365936040878296,Triaxial,6.270231,376.95642368438075,76.41925846067288,0.019802415743470192,0.01074419915676117,0.006455104798078537,20251228_220922
adv_119,adversarial,9,fact,222,0.7796895503997803,0.8975831866264343,Triaxial,5.196131,140.8529819688713,74.98602584532776,0.029048392549157143,0.023402998223900795,0.017658976837992668,20251228_220922
adv_119,adversarial,9,hallucination,304,0.8242143988609314,0.8902836441993713,Triaxial,5.5291986,204.32733997678272,74.92855491542595,0.02028639428317547,0.016079097986221313,0.01378114428371191,20251228_220922
adv_120,adversarial,8,fact,889,0.871952474117279,0.9546273350715637,Triaxial,6.4585056,498.1688533176991,88.73231773257021,0.007497746497392654,0.006832796614617109,0.005700545851141214,20251228_220922
adv_120,adversarial,8,hallucination,869,0.8942296504974365,0.9114424586296082,Triaxial,6.444465,497.8546140422707,72.68343998971838,0.006639573723077774,0.005515675526112318,0.00530931307002902,20251228_220922
adv_121,adversarial,9,fact,629,0.8197042346000671,0.9378636479377747,Triaxial,6.1673985,367.8738735984154,83.45436659433022,0.013539623469114304,0.011909293942153454,0.009097477421164513,20251228_220922
adv_121,adversarial,9,hallucination,759,0.7054604291915894,0.8271857500076294,Triaxial,6.325474,431.7736315838041,82.7379155931913,0.012162633240222931,0.008322115056216717,0.006053030490875244,20251228_220922
adv_122,adversarial,8,fact,552,0.7456738352775574,0.8082090020179749,Triaxial,6.0248723,300.4924217256291,76.61004312237655,0.021120304241776466,0.013795820996165276,0.011743512935936451,20251228_220922
adv_122,adversarial,8,hallucination,394,0.7392677068710327,0.7563002109527588,Triaxial,5.7824717,269.2941290293144,75.29236261722293,0.015978632494807243,0.009139616042375565,0.008732588961720467,20251228_220922
adv_123,adversarial,9,fact,243,0.6454715132713318,0.7134177088737488,Triaxial,5.311695,160.69790244314484,67.38540380059467,0.031727682799100876,0.01614827662706375,0.013218817301094532,20251228_220922
adv_123,adversarial,9,hallucination,491,0.5554061532020569,0.5858447551727295,Prolate,5.938548,272.6061006530089,71.23872633832805,0.02773096226155758,0.009517655707895756,0.008554335683584213,20251228_220922
adv_124,adversarial,8,fact,640,0.8204724192619324,0.8474386930465698,Triaxial,6.193528,392.6701555376549,76.00231186796562,0.01037862803786993,0.007453435100615025,0.006986633408814669,20251228_220922
adv_124,adversarial,8,hallucination,799,0.6669750809669495,0.742841362953186,Triaxial,6.3575583,436.874682142849,81.28067380414898,0.013972442597150803,0.007710179314017296,0.00621572183445096,20251228_220922
adv_125,adversarial,9,fact,326,0.5931019186973572,0.6759276986122131,Triaxial,5.5718837,199.99464975849074,66.11579470255992,0.030093370005488396,0.013749005272984505,0.01058594137430191,20251228_220922
adv_125,adversarial,9,hallucination,999,0.8382681012153625,0.8781619668006897,Triaxial,6.520731,512.5642680647547,87.37249498674868,0.008905848488211632,0.006867909338325262,0.006258082110434771,20251228_220922
adv_126,adversarial,8,fact,517,0.8206416964530945,0.9055017828941345,Triaxial,6.0125012,331.0699889556114,81.10635620145221,0.011560584418475628,0.009478909894824028,0.00778550747781992,20251228_220922
adv_126,adversarial,8,hallucination,161,0.8181576728820801,0.8915742039680481,Triaxial,4.8678493,96.84517148597548,77.56785940330415,0.04149052873253822,0.032981012016534805,0.027773011475801468,20251228_220922
adv_127,adversarial,9,fact,393,0.8091772198677063,0.8936342597007751,Triaxial,5.777518,266.9866373419379,79.7231717731618,0.015557359904050827,0.012423831969499588,0.010186458006501198,20251228_220922
adv_127,adversarial,9,hallucination,2107,0.836238443851471,0.8628527522087097,Triaxial,6.9183197,677.1807044461104,79.35254327337258,0.008029142394661903,0.005977815482765436,0.005614737048745155,20251228_220922
adv_128,adversarial,8,fact,1670,0.8625648021697998,0.9200883507728577,Triaxial,6.8510213,678.0520541094522,83.52773574554453,0.006547335535287857,0.005542729049921036,0.0048713358119130135,20251228_220922
adv_128,adversarial,8,hallucination,1480,0.8840575814247131,0.9105054140090942,Triaxial,6.801191,664.2161086752029,83.8499891199124,0.00623468728736043,0.0051686810329556465,0.004872769117355347,20251228_220922
adv_129,adversarial,9,fact,545,0.8600308895111084,0.9798559546470642,Triaxial,6.061781,347.14162385063173,86.86466438542773,0.010661899112164974,0.010236678645014763,0.007886107079684734,20251228_220922
adv_129,adversarial,9,hallucination,793,0.7412111163139343,0.8182952404022217,Triaxial,6.353792,429.49701740112675,81.30425734943168,0.014193941839039326,0.009504363872110844,0.007798066362738609,20251228_220922
adv_130,adversarial,8,fact,806,0.8105024695396423,0.8580965995788574,Triaxial,6.377404,458.9040697964945,71.66620202974171,0.00974313449114561,0.007174159400165081,0.006400403566658497,20251228_220922
adv_130,adversarial,8,hallucination,973,0.814609706401825,0.9260115027427673,Triaxial,6.5219,517.6155220354577,88.12956228911563,0.009103890508413315,0.007806562352925539,0.006041241809725761,20251228_220922
adv_131,adversarial,9,fact,630,0.6546453833580017,0.9561017751693726,Triaxial,6.1566567,356.94233899272035,84.23612655466131,0.014926433563232422,0.013644710183143616,0.006396881770342588,20251228_220922
adv_131,adversarial,9,hallucination,529,0.6958698630332947,0.7744489908218384,Triaxial,6.0228868,325.6397032717913,71.87890753348842,0.016106870025396347,0.00966043770313263,0.007799507584422827,20251228_220922
adv_132,adversarial,8,fact,561,0.8654639720916748,0.9938796162605286,Triaxial,6.087597,359.3512854807382,87.32371712060456,0.009169352240860462,0.009057454764842987,0.006868099328130484,20251228_220922
adv_132,adversarial,8,hallucination,381,0.7279624342918396,0.7690473198890686,Triaxial,5.739506,248.6076493876362,77.4369181473145,0.020584551617503166,0.012174400500953197,0.010908357799053192,20251228_220922
adv_133,adversarial,9,fact,754,0.8921701312065125,0.8992628455162048,Triaxial,6.3531294,467.1343038253055,75.41004616119419,0.006731165107339621,0.005443315487354994,0.005357788410037756,20251228_220922
adv_133,adversarial,9,hallucination,445,0.8154804110527039,0.9898120760917664,Triaxial,5.8939,301.64135552473164,87.88150181219403,0.011622333899140358,0.011386726051568985,0.007728947792202234,20251228_220922
adv_134,adversarial,8,fact,600,0.8533964157104492,0.901838481426239,Triaxial,6.142456,373.30514038015633,84.76946474849935,0.011200197972357273,0.009109262377023697,0.008156941272318363,20251228_220922
adv_134,adversarial,8,hallucination,247,0.7692130208015442,0.9364086389541626,Triaxial,5.353061,180.4922612053103,79.3760829808866,0.018878715112805367,0.016554011031985283,0.011170321144163609,20251228_220922
adv_135,adversarial,9,fact,701,0.762631356716156,0.8131678104400635,Triaxial,6.238143,383.80963939905877,70.9584288540015,0.01489710807800293,0.009850593283772469,0.00866425596177578,20251228_220922
adv_135,adversarial,9,hallucination,246,0.6879404187202454,0.6954017877578735,Triaxial,5.3433647,169.1580290542302,71.18592834177788,0.030439535155892372,0.014720060862600803,0.014405875466763973,20251228_220922
adv_136,adversarial,8,fact,845,0.7996897101402283,0.9295884370803833,Triaxial,6.4146843,469.6438044363637,72.89202551504137,0.009846510365605354,0.008508710190653801,0.0062968796119093895,20251228_220922
adv_136,adversarial,8,hallucination,718,0.7700726985931396,0.9244702458381653,Triaxial,6.2768097,409.8164915033649,73.08927029244244,0.011988419108092785,0.010245845653116703,0.007109276484698057,20251228_220922
adv_137,adversarial,9,fact,374,0.8269156217575073,0.9582064747810364,Triaxial,5.6939564,229.96364342193945,81.96269482911266,0.02010461874306202,0.018459251150488853,0.013747327961027622,20251228_220922
adv_137,adversarial,9,hallucination,416,0.6653276085853577,0.690207839012146,Triaxial,5.801503,254.15759430786298,76.27742075878237,0.023716479539871216,0.011298219673335552,0.010498357936739922,20251228_220922
adv_138,adversarial,8,fact,1106,0.8897575736045837,0.9394181370735168,Triaxial,6.5861297,533.3795781547624,85.4192518381302,0.008857973851263523,0.007817218080163002,0.007012579124420881,20251228_220922
adv_138,adversarial,8,hallucination,898,0.7799229025840759,0.908308207988739,Triaxial,6.4303937,447.89861266745845,81.4756348194121,0.013776986859738827,0.011366341263055801,0.008380262181162834,20251228_220922
adv_139,adversarial,9,fact,969,0.6262949705123901,0.7227601408958435,Triaxial,6.487225,471.07815599073956,78.63800118495665,0.01529274694621563,0.007988659664988518,0.005998509936034679,20251228_220922
adv_139,adversarial,9,hallucination,354,0.6849781274795532,0.7079376578330994,Triaxial,5.642448,213.11783244450965,74.82940795797042,0.02765624038875103,0.013860635459423065,0.012976170517504215,20251228_220922
adv_140,adversarial,8,fact,691,0.9281189441680908,0.9439912438392639,Spherical,6.242383,396.9595423687229,72.08889303813889,0.011323140002787113,0.010090270079672337,0.009753807447850704,20251228_220922
adv_140,adversarial,8,hallucination,638,0.8020006418228149,0.9156967401504517,Triaxial,6.194755,394.4133546064101,77.44321341715376,0.009767431765794754,0.008189997635781765,0.006282461807131767,20251228_220922
adv_141,adversarial,9,fact,242,0.7194674611091614,0.7878767848014832,Triaxial,5.3390837,176.9113781240307,74.96130051565851,0.02279721014201641,0.014151363633573055,0.011800597421824932,20251228_220922
adv_141,adversarial,9,hallucination,320,0.6061866879463196,0.6177021861076355,Triaxial,5.5791764,208.4973979945649,73.00749061392166,0.028292115777730942,0.010795027017593384,0.010396286845207214,20251228_220922
adv_142,adversarial,8,fact,481,0.6712678074836731,0.6793530583381653,Triaxial,5.9565325,314.3480661356471,79.92832862870802,0.016095560044050217,0.007428431883454323,0.007252666633576155,20251228_220922
adv_142,adversarial,8,hallucination,427,0.7854360938072205,0.79087233543396,Triaxial,5.8628163,296.20723196939844,83.60838701724475,0.01250199880450964,0.007819738239049911,0.007712606340646744,20251228_220922
adv_143,adversarial,9,fact,255,0.7933918833732605,0.8119352459907532,Triaxial,5.3218403,151.87442875004845,68.84058558306606,0.03254702314734459,0.021456260234117508,0.02048739604651928,20251228_220922
adv_143,adversarial,9,hallucination,232,0.7390422821044922,0.8424755930900574,Triaxial,5.2317405,139.15225550268687,67.5026521287344,0.03486053645610809,0.024742791429162025,0.019040247425436974,20251228_220922
adv_144,adversarial,8,fact,556,0.9030683040618896,0.9718684554100037,Spherical,6.096482,368.16641530564357,88.28618364243964,0.00835565198212862,0.00789214950054884,0.006814305204898119,20251228_220922
adv_144,adversarial,8,hallucination,382,0.7483013868331909,0.7806830406188965,Triaxial,5.7530403,261.1760684910201,80.93466411274703,0.015989845618605614,0.009745266288518906,0.00895359180867672,20251228_220922
adv_145,adversarial,9,fact,457,0.8453493118286133,0.9623674750328064,Triaxial,5.834034,245.15470176642629,81.30756294771551,0.02047325298190117,0.018961327150464058,0.014630503952503204,20251228_220922
adv_145,adversarial,9,hallucination,347,0.7076095342636108,0.8392918705940247,Triaxial,5.64128,221.12140440324166,67.31014299331962,0.022987885400652885,0.01619291491806507,0.011510291136801243,20251228_220922
adv_146,adversarial,8,fact,512,0.7902682423591614,0.959963321685791,Triaxial,5.9989076,322.4262283451351,77.10260933358973,0.013010265305638313,0.011989343911409378,0.00812522042542696,20251228_220922
adv_146,adversarial,8,hallucination,449,0.8253776431083679,0.8673887252807617,Triaxial,5.8931527,297.28553548713336,77.91744517800133,0.013162543065845966,0.009903013706207275,0.00896696001291275,20251228_220922
adv_147,adversarial,9,fact,876,0.7132518887519836,0.8778389096260071,Triaxial,6.437884,477.2210099261486,84.06519636514246,0.01113696489483118,0.008582158014178276,0.0056656887754797935,20251228_220922
adv_147,adversarial,9,hallucination,569,0.772506833076477,0.8101779222488403,Triaxial,6.0981364,359.6221980451114,72.4006287654505,0.012489384040236473,0.008197885006666183,0.007453249767422676,20251228_220922
adv_148,adversarial,8,fact,771,0.8163355588912964,0.9657726883888245,Triaxial,6.3567944,458.46541935882505,75.1467863443151,0.008609169162809849,0.008029917255043983,0.0057371836155653,20251228_220922
adv_148,adversarial,8,hallucination,642,0.7614534497261047,0.860447347164154,Triaxial,6.196945,389.2469837892336,75.89479042093132,0.011772542260587215,0.008716031908988953,0.006825852673500776,20251228_220922
adv_149,adversarial,9,fact,403,0.744748055934906,0.7656998038291931,Triaxial,5.7694273,250.72925417936133,63.445945714046644,0.01973968744277954,0.011573304422199726,0.010948610492050648,20251228_220922
adv_149,adversarial,9,hallucination,501,0.6558309197425842,0.7607767581939697,Triaxial,5.977539,308.0460114872973,72.7170382607082,0.01860870234668255,0.01077036838978529,0.008003868162631989,20251228_220922
adv_150,adversarial,8,fact,677,0.8135006427764893,0.8395764827728271,Triaxial,6.2540665,421.2752882654328,74.6527932407967,0.009112954139709473,0.006423617247492075,0.006030800752341747,20251228_220922
adv_150,adversarial,8,hallucination,833,0.7992915511131287,0.8380267024040222,Triaxial,6.4058914,467.54248897186955,85.38808540133698,0.010630764998495579,0.007465866394340992,0.00679164519533515,20251228_220922
adv_151,adversarial,9,fact,737,0.8247922658920288,0.8672268986701965,Triaxial,6.3100495,433.2997932947231,85.63337256329757,0.010084278881549835,0.007584210019558668,0.006860157009214163,20251228_220922
adv_151,adversarial,9,hallucination,1062,0.7859475612640381,0.8298393487930298,Triaxial,6.576532,537.1757608662869,86.10733935063915,0.009694215841591358,0.0066757602617144585,0.005988248158246279,20251228_220922
adv_152,adversarial,8,fact,310,0.745280921459198,0.753302276134491,Triaxial,5.517568,185.15720697902685,64.35565896326747,0.03084634058177471,0.017504196614027023,0.017133403569459915,20251228_220922
adv_152,adversarial,8,hallucination,174,0.7552840113639832,0.906670868396759,Triaxial,4.9871764,115.86093159845069,73.98037853018309,0.03521212935447693,0.028946204110980034,0.020086899399757385,20251228_220922
adv_153,adversarial,9,fact,431,0.7890894412994385,0.9453887939453125,Triaxial,5.8532405,280.6159196903647,82.47357529697058,0.016149621456861496,0.014433884993195534,0.01005575805902481,20251228_220922
adv_153,adversarial,9,hallucination,405,0.8673786520957947,0.9363515973091125,Triaxial,5.750187,228.57586916516522,84.33727503204852,0.023005206137895584,0.02016991376876831,0.017307870090007782,20251228_220922
adv_154,adversarial,8,fact,763,0.8408060669898987,0.8727864623069763,Triaxial,6.3263483,437.75994624532603,73.4576914876746,0.009228545241057873,0.007029901724308729,0.006524164695292711,20251228_220922
adv_154,adversarial,8,hallucination,477,0.873734176158905,0.9662516713142395,Triaxial,5.9200583,289.2310082249493,77.21000157884157,0.015474054031074047,0.014447232708334923,0.011813068762421608,20251228_220922
adv_155,adversarial,9,fact,521,0.6072165369987488,0.796990692615509,Triaxial,5.9911246,300.8653808685187,77.57044657403499,0.02031603828072548,0.012904630042612553,0.007490766700357199,20251228_220922
adv_155,adversarial,9,hallucination,503,0.6171920895576477,0.8720592856407166,Triaxial,5.96729,297.88095812030946,79.54853954136514,0.01904544234275818,0.014483817853033543,0.007254904601722956,20251228_220922
adv_156,adversarial,8,fact,324,0.9156571626663208,0.965057373046875,Spherical,5.5872483,217.40385781985657,82.1900271096535,0.016744339838624,0.015594602562487125,0.014038925990462303,20251228_220922
